,qw,qx,qy,qz
0,-0.763919295096519,0.16160980029809083,-0.3504665964062979,-0.51718734306848
0,-0.7712686588119543,0.15257240542521897,-0.34322607129611304,-0.5138698094068258
0,-0.774877395066016,0.14713564615447652,-0.34075918337613015,-0.5116632712939664
0,-0.7786619932771685,0.13686611322718362,-0.3363715631301832,-0.5116711236654535
0,-0.7796222081450526,0.13168645316563263,-0.33340020873617976,-0.5135096799811661
0,-0.7765369065559912,0.12925780492216749,-0.332673279402474,-0.5192411210552936
0,-0.7681430630561688,0.13549617916241546,-0.3373809258114948,-0.5270399709791015
0,-0.764477683233463,0.1426573124808096,-0.33699316128179074,-0.5307149633118089
0,-0.755666574399657,0.15500985595340003,-0.33887255795128884,-0.5386142983248258
0,-0.7493982360310739,0.15988041184742477,-0.34348045576297015,-0.5430117072862012
0,-0.7456095080794607,0.16276316960419362,-0.34759479855578906,-0.5447499133536983
0,-0.7445912225017997,0.1649956926271869,-0.35016426771002424,-0.5438247129423716
0,-0.743650308649724,0.16659130840214567,-0.3537328429569826,-0.5423141434847538
0,-0.7435312193196872,0.1636464967868821,-0.36038498328070045,-0.5389840571038529
0,-0.742507071497828,0.16034051027344398,-0.3676779351863799,-0.5364579252076077
0,-0.7414487681884766,0.15726222358935946,-0.3722245563900277,-0.5356969262593991
0,-0.7421536967971252,0.15155262665865482,-0.37319479494418584,-0.5356914566331913
0,-0.7448371186525748,0.14687926394941123,-0.3702612775587196,-0.5353043385211763
0,-0.7515025985254717,0.1379421677598711,-0.3616733926267774,-0.534236052535776
0,-0.7585666558702827,0.13155027375584277,-0.35114917419918834,-0.5328840507425298
0,-0.7633931088792627,0.12771477661860622,-0.3419779477017878,-0.5328892759613266
0,-0.7642080899104899,0.1318185544631972,-0.33773257725916794,-0.5334290677048579
0,-0.755129136350092,0.14373488008162988,-0.3447436810152247,-0.5387690285114362
0,-0.7496615344138852,0.1499118481417713,-0.34804022582178257,-0.5425882626972872
0,-0.7440020927347667,0.15904361272445053,-0.3493724725632582,-0.5469048278017647
0,-0.7402556007334367,0.16428154099545433,-0.3515780210954133,-0.5490228737981422
0,-0.736611504651494,0.1678132616425435,-0.3556573710919943,-0.550227257430859
0,-0.7341105675192581,0.16923588600041992,-0.35728236126815976,-0.5520780776963109
0,-0.733997148849811,0.169233244349285,-0.35847947720563283,-0.5514533152586353
0,-0.7345130593113016,0.16670080727098294,-0.3612015953055873,-0.5497588690553831
