,qw,qx,qy,qz
0,0.10986908756840362,-0.7780120334788139,0.07296140057659065,0.6142496995399752
0,0.14158112890521873,-0.8365392965074661,0.16729880394212432,0.5021632200154172
0,0.15515966899971803,-0.876006712597268,0.2665158400486895,0.37081939485896204
0,0.16010432972051553,-0.8721918272197882,0.3622844878993271,0.2870504658823495
0,0.1394972003646294,-0.8522918684911828,0.45708965481167546,0.21262208130479385
0,0.18942618223964552,-0.7899421338476883,0.5311822587789368,0.2407375222369381
0,0.2883265503642564,-0.6999064459689102,0.5753623041477545,0.3097692467176235
0,0.376431089324422,-0.6239862251631896,0.5851714620177605,0.3556897325431521
0,0.41813411859111355,-0.607118325978429,0.404671910315683,0.5411209126735342
0,0.3983459059171047,-0.5719328689938702,0.267439027022632,0.6653493063261655
0,0.39132796553345195,-0.5575699430191122,0.23907280374047815,0.6919699245955566
0,0.3843766366418534,-0.5380528514512588,0.21235632804244228,0.7194848992087304
0,0.37024795148748174,-0.5132560389259281,0.1787579277041984,0.7533460666972982
0,0.35785167075168584,-0.4976514321075036,0.1590653606723446,0.7739402075714601
0,0.3380673784191032,-0.482619349371,0.133495352719228,0.796848794981781
0,0.3162991761508641,-0.4626272668416757,0.10995536751650975,0.8208779813682389
0,0.2981616097390323,-0.4478678023231595,0.09559302689280215,0.8374819755251598
0,0.2731544758024257,-0.4279028269319137,0.07903342169041301,0.8579274569033702
0,0.2554432358672972,-0.412831378412633,0.06532054475960783,0.8718097456898942
0,0.2358264061029844,-0.39497027431639153,0.05107558998876718,0.8864398866805825
0,0.22288754242941658,-0.38918086385459655,0.04235996288684001,0.8927849865356107
0,0.20621908547915554,-0.39037353289815707,0.034900789596283156,0.8965847023468047
0,0.19371814470305068,-0.39886967253131594,0.03355079614875207,0.8956844359624396
0,0.17871978930097138,-0.4193994230397376,0.0357077076094256,0.8893190206463771
0,0.16349142107540618,-0.46058643720756287,0.03786000948079733,0.8716061660964209
0,0.15404556690866364,-0.49524313301632034,0.036694320203375694,0.8542000523184131
0,0.14258284301182178,-0.5421176079731551,0.032934462631164105,0.8274623575579296
0,0.13480105989994576,-0.5731995424224718,0.029541659459627778,0.807711736433792
0,0.12475582835152126,-0.6075840340675834,0.024039073012742353,0.7840278998907981
0,0.11405441082434103,-0.640176256201055,0.019657172125311706,0.7594600371000106
0,0.10765454157487953,-0.6590705785298001,0.017744787295412238,0.744124717180217
0,0.1022895014169529,-0.6818756152964406,0.016267331046023972,0.7240979747966507
0,0.10320945224902377,-0.6979037515235228,0.018036952474390654,0.7084862955070382
0,0.09626758936656347,-0.7277639591708166,0.01782496767645986,0.6788036840625588
0,0.09128627496216388,-0.7516812286883076,0.015047906296410821,0.6530051354754135
0,0.08994067944281679,-0.7861320567697873,0.018421571666357047,0.6112018563433932
0,0.08616244900585127,-0.8110134114170385,0.012164587623118788,0.5785199233310562
0,0.0911685541503263,-0.8265334962220307,0.018932941257910986,0.5551326130686702
0,0.08755596102100652,-0.8438270912278102,0.01693643469289405,0.5291530506191893
0,0.08612326579806019,-0.853963963095217,0.018394235826170165,0.5128254916746617
0,0.08367008055911959,-0.8630195202499994,0.018392745166573448,0.497853725718638
0,0.07671784233743303,-0.864172918584727,0.013973310333493255,0.4971159684119668
0,0.09816962249134907,-0.853080089451308,0.02718214542108783,0.511740380634518
0,0.09349255006435794,-0.8297531425699702,0.009741256865100911,0.5501581348961501
0,0.09340718137784225,-0.811865078583207,-0.004311577188927187,0.5763086004444788
0,0.08066961217760832,-0.7972378074852984,-0.039256230494083236,0.5969616741086015
0,0.07563944970702335,-0.7878387512320609,-0.05547726742749047,0.6086961873577855
0,0.0645111246106979,-0.7694489263698242,-0.07119159416995408,0.6314415423689896
0,0.05467168352998428,-0.7564974234520324,-0.08278067934974133,0.6464286615372411
0,0.04233276073200363,-0.7413735372252356,-0.09149445217226924,0.6634771894290306
0,0.018475178487122046,-0.7276301847360648,-0.10103764824251732,0.6782362240978071
0,0.006907430886104595,-0.726294694334853,-0.1005572742765262,0.6799533358765671
0,0.007556704842321593,-0.6940075890432954,-0.09729453617045662,0.7133233038346738
0,0.051253008790729866,-0.6971818804129721,-0.05967429562806504,0.7125654588562541
0,0.14278359000017515,-0.677757193311445,0.01811636445707066,0.7210615997819557
0,0.23850873997254,-0.6657200744006154,0.13423120128580157,0.6941990695024888
0,0.3266547284496107,-0.6261723947241249,0.19651902907037364,0.6801360832070327
0,0.4106725491001745,-0.5801252340762724,0.25794484077190694,0.6544212934514514
0,0.45106939310191935,-0.5688901725974751,0.3056907603910904,0.615997997675478
0,0.5127760015476273,-0.5004128183856908,0.41875261477505915,0.5579373002866616
0,0.5742527138321376,-0.4328975536928195,0.492422287303236,0.49025893120905684
0,0.6226106987610281,-0.38850668467383187,0.5331890123821718,0.42086571590826516
0,0.626848022789155,-0.38203180326630887,0.5367640181906138,0.41592985754125156
0,0.5934987759301759,-0.41976533285753315,0.5222723116748743,0.44585636785647703
0,0.5619445270754122,-0.4682991771151113,0.4701357727281682,0.4938487464847806
0,0.5282661963895202,-0.5398296911725187,0.4264659501226619,0.4976399538488718
0,0.4892020467169559,-0.5992256147090724,0.360588164624362,0.5211393246506252
0,0.42527031800383,-0.6817181209051384,0.2949318999966682,0.517127387225666
0,0.3289791460221217,-0.7500356841283108,0.22937121719215514,0.525935394074711
0,0.1950152954500119,-0.776839456003641,0.10775727626507847,0.5889633804817099
0,0.06163986614730751,-0.7683715806216974,-0.038833517598145934,0.635844005165741
0,-0.057826352322667,-0.7331584292421267,-0.15252792524519004,0.6602045611995345
0,-0.1959739016635618,-0.6936996930087725,-0.27002178421089973,0.6383284435444326
0,-0.23718118121377704,-0.6616435550515649,-0.31431051757073525,0.6381079782303156
0,-0.17364534057720923,-0.687058482005572,-0.23889706959229173,0.6638720721195009
0,-0.09677700686055495,-0.7229295561137756,-0.1490125070079604,0.6676843120782862
0,-0.004531246736601079,-0.7304091134585127,-0.05242749735899837,0.6809797003585599
0,0.13841193202600774,-0.7174705752072114,0.08267867705325212,0.6776742190355077
0,0.29766987113944166,-0.6666380641470829,0.24625566553741338,0.6374515561490014
0,0.4300520959325257,-0.6102226415878561,0.35081864956357184,0.56534042628842
0,0.560353865308915,-0.4811979357544548,0.45820812395601235,0.49446679099786045
0,0.6289812113752582,-0.41736859823587685,0.47847589393209805,0.4486055147559062
0,0.5734078364933388,-0.48390839119764606,0.45403115134487687,0.48051205560836846
0,0.4813099970011188,-0.5769600691967224,0.4014131412986474,0.5237606851721963
0,0.3950352325634414,-0.6219475169269805,0.30781489390918904,0.6019787723081155
0,0.32153816646511685,-0.6858570290817537,0.2093850144902316,0.6183617540504319
0,0.23180744002499812,-0.82643171127809,0.1482965564523041,0.4912067473960565
0,0.16436994614789768,-0.9296598180483678,0.15651299468667956,0.2902048001047196
0,0.2175697165506741,-0.8853810790946355,0.22688894314738545,0.3424692259148851
0,0.3210844673939526,-0.7374248140131053,0.2964067933817083,0.51502662194614
0,0.3079069612266589,-0.5849462355425138,0.1972774656153134,0.7239563566356786
0,0.2608294196673716,-0.4226142287349305,0.09973242729148668,0.862217298859928
0,0.21041849279883326,-0.3883473806792013,0.058710692871198886,0.8952448962995848
0,0.15953230773684424,-0.520049444774412,0.057944095389446,0.8371024427078693
0,0.11765886790299089,-0.7051671995434409,0.049995697561115375,0.6974209931721479
0,0.1058188891667692,-0.8201467990263009,0.039658451566441044,0.5608821604952111
0,0.0873851725107681,-0.9256512383409681,0.05127410343703569,0.36456080823344644
0,0.08011243040043146,-0.9538848233740009,0.0879031106703228,0.275606214310505
0,0.13271119964078784,-0.895505783474369,0.17652810634163266,0.38638705584594424
0,0.20446900770226914,-0.776665917187061,0.263932587672055,0.5341554709389055
0,0.21415843056672398,-0.6836503804508505,0.228055310115397,0.6593550632662005
0,0.2006553658294664,-0.542408778026948,0.1564148266524529,0.8006650633607284
0,0.1826089666006275,-0.43186655894146914,0.0893757977645886,0.8787247620040356
0,0.1551402353129654,-0.39487302404869107,0.05004829608719413,0.9041581555925091
0,0.1401132036195187,-0.26295669698869156,-0.01909300678438271,0.9543885596402569
0,0.12867773821991393,-0.10634461312597915,0.06765018163294012,0.9836444051946432
0,0.09743533914340093,-0.06319179711757351,0.17788795689667328,0.9771739999888398
0,0.09592780285788245,0.05201507890354554,0.21269357804933442,0.9710065551076826
0,0.03876474142545926,0.1334574634970105,0.16679270354321954,0.9761488586808392
0,-0.008967427929921829,0.16609146321535376,0.1809109540231752,0.9693319543880358
0,0.007835646137282134,0.16066723346473483,0.1926805881479685,0.9679870007863497
0,0.04465931388355938,0.18934016315572627,0.2092075323484245,0.9583256527445646
0,0.03308494939516592,0.20513408330544744,0.2005226762019762,0.9574006738658327
0,-0.0016509883643554284,0.21616452962565205,0.18814609368741367,0.95805595755118
