qw,qx,qy,qz
0.5885950504598808,0.34138411338504093,0.6440891600319946,-0.3495166771868257
0.5954618922068732,0.33488494106030686,0.6430228912176391,-0.3461195928440824
0.6016864778743948,0.3305467903486896,0.6407557148144627,-0.34372127613211817
0.6094835705700049,0.3259944431774574,0.6364915657948962,-0.3422512043727807
0.6177101667724215,0.32034959535661206,0.6317377061239665,-0.3416398063488378
0.6245091567486111,0.31485910877240647,0.627878352814547,-0.3414979192133915
0.6282373772901654,0.3127992825203174,0.6247064001022229,-0.34236869059782704
0.6354859300789331,0.3083703447097669,0.6195914383113033,-0.3423036849737725
0.6430117787934743,0.304228517707544,0.6114155702538494,-0.3466292858335588
0.6499377032787408,0.30082846602839586,0.6033899775591562,-0.3507189057705881
0.6582520041338039,0.297870080098961,0.5917155614495748,-0.35756175518934324
0.6639312495507359,0.29653386479529226,0.5819017452736883,-0.364216037190843
0.6687085754132455,0.29595129721907715,0.5714484288982901,-0.3724088666409667
0.6725464099898921,0.29603675885875,0.5598649926762188,-0.38287694340319284
0.6750203390721381,0.2967443520331054,0.5483438824661683,-0.3944734692438987
0.6770020650544176,0.29777293340786537,0.5363532598354811,-0.4066013584649983
0.6795325064346708,0.2982206489146499,0.5227846667652137,-0.4195190215648434
0.6804079048912587,0.29892459121925813,0.5109065594799723,-0.4320458994206808
0.6795278831755615,0.3004486256710388,0.5001156519100116,-0.4448109868629018
0.676357014969032,0.3045019643358398,0.4902187509727165,-0.4577175091828424
0.6720379244113183,0.31056704183603046,0.4823291232859675,-0.46826462337906183
0.6656818652357881,0.31757753903643204,0.47461808948983375,-0.4803642681598892
0.6586858444427057,0.3245973385487702,0.4674228403967299,-0.49222496321632025
0.6516333428223625,0.3318711087159309,0.46194442996498586,-0.501839513536087
0.644383878207919,0.34017633440496287,0.45741718083955374,-0.5097244370140792
0.6413243431922269,0.3438954926233448,0.4550482109591556,-0.5131959690851806
0.6357563729008547,0.34945422101619034,0.45256936241205975,-0.5185330789215463
0.6278595691194536,0.3556816391620834,0.4510562769030243,-0.525196313862245
0.6188583995917187,0.36394713587363103,0.44623269612144517,-0.5342594355332841
0.6098507288585867,0.3761902266379386,0.43858517353966847,-0.5424076395515883
0.5982951842590495,0.387644525291699,0.43365426548998565,-0.5511066798054115
0.5867351608086604,0.3989408145037114,0.428289490773297,-0.5596036004951191
0.5773130654612332,0.4105492368415182,0.4246642671727246,-0.5637545642948301
0.5678573754391409,0.4228469090811154,0.4227261043830447,-0.5657217808367048
0.5559409268829145,0.43654922843633587,0.42019595303399115,-0.5690253228302427
0.5425079432852287,0.45000244313062804,0.41539284880325394,-0.5750058380677662
0.5285742144920964,0.4630054019010346,0.40514576997438495,-0.5848864869839169
0.5110386063599871,0.4770305561735291,0.38951002723923317,-0.59963599789081
0.49059039258162873,0.4904750654296459,0.36983211464104276,-0.6180448882391333
0.4670206832911459,0.5029360257247637,0.34694878538844937,-0.6391976030336245
0.4412054494434899,0.5192009254591878,0.3290067800741508,-0.6538521920502604
0.404949618799009,0.5421447256425134,0.31072055818087546,-0.6674935485952703
0.3654894781699804,0.5658100495290618,0.29053415764201074,-0.6796074840981399
0.31955940388995924,0.5907426251429091,0.2628739981785974,-0.6926775579635572
0.27652731896407856,0.6104997385721959,0.24339697587899545,-0.7011281075543748
0.23768247131029463,0.6241461270250848,0.22684804777990825,-0.7088643157684426
0.20793562699805063,0.6348421366028738,0.20590556577990998,-0.7150812083947397
0.1734349139123102,0.6464864234230336,0.1789253647231807,-0.7210834548265551
0.1351737069985085,0.6574285816268896,0.15015653418740424,-0.7259261286364919
0.09898691502390264,0.6677295424304386,0.11789879560542162,-0.7283122426641467
0.07289970269452838,0.6762338416186288,0.09358831248252666,-0.727072659755154
0.04565718743682716,0.6849136418474838,0.07139673319172006,-0.7236789557090391
0.02147850767628321,0.6915016717423198,0.05287128715448832,-0.7201171701051188
0.006448787146661009,0.7001577179161351,0.04800128738399727,-0.7123436386999508
-0.0034121989148271355,0.7108814348899204,0.04762886432774068,-0.7016889864535878
-0.011016406309279523,0.7189286625388381,0.04841721018245738,-0.6933080056730154
-0.015510163530878484,0.7223839907598333,0.050067810133995666,-0.6895027332139653
-0.013681170811068472,0.7193677629284307,0.05485586512874592,-0.6923248379811029
-0.013935302031809512,0.7160381930082352,0.0558957586929005,-0.695680082847661
-0.017089804433518763,0.7153797692140528,0.05089839391502933,-0.696669992091337
-0.02324956929620716,0.7200060495905459,0.046861781510068964,-0.6919932944142306
-0.026900640232943217,0.7253138235829703,0.04620129871506597,-0.6863393132201819
-0.024673185616338956,0.730077120366677,0.04726870119064122,-0.6812813678036354
-0.019040396336837084,0.7310395408356524,0.05010816376984147,-0.6802263042295185
-0.013526814190956698,0.7305536660677883,0.05428523214467776,-0.6805596813386438
-0.00988936278753693,0.7288234606258759,0.058522733371209584,-0.6821243680031827
-0.00678049525801049,0.7259491803902804,0.0607035553449895,-0.6850305765024026
-0.004110206269590134,0.7237781798308788,0.06285294512759396,-0.6871519190789686
-0.005783464279682736,0.7219292175804167,0.06170443145741821,-0.6891859832317905
-0.011884464866251915,0.7207114090477043,0.05674919804542965,-0.69080630634391
-0.03144786060718467,0.7203705364670966,0.038729861647250674,-0.6917928303113032
-0.03144786060718467,0.7203705364670966,0.038729861647250674,-0.6917928303113032
-0.04154631089154628,0.7193905780777229,0.026730775540146894,-0.6928467116637889
-0.053115810142697874,0.7161572229067751,0.011381789466689447,-0.6958218145903998
-0.060902658771063815,0.7122980725143314,0.001370783729665533,-0.6992284626636349
-0.06816833167401985,0.711752477204651,-0.008058252365140847,-0.6990683473871804
-0.07368780952453627,0.7154720473025695,-0.013085603591043929,-0.6946212084545097
-0.08338913565843135,0.7159667087616758,-0.02394584223793575,-0.6927225423202493
-0.08300906257062877,0.7072162425360942,-0.03212373406194847,-0.7013720464448174
-0.0839232033136869,0.6954728095198148,-0.03907014903358883,-0.7125643764732266
-0.08500016153884253,0.6846325604351771,-0.04553611372236882,-0.7224816205810416
-0.08195985530727674,0.6768623030732799,-0.04767960032540952,-0.7299771643751297
-0.07313809997341225,0.6755007743659507,-0.041385313884502464,-0.7325549658271122
-0.05660261001211539,0.6824936948314033,-0.02653431507084935,-0.7282131770154373
-0.02571948685243247,0.6909825999535295,-0.0002709560026258732,-0.7224136496082786
0.015490409947960705,0.6970994415780025,0.03262355888703505,-0.7160643261305687
0.06176172340272565,0.6960298623211026,0.07552452912467035,-0.7113536151451604
0.11672027464007606,0.6874566708164097,0.130795168293162,-0.7047498330536357
0.17138703129476351,0.6737433641361174,0.18873450477872175,-0.693596173210641
0.2295013095636707,0.6526507496769967,0.25259487460514923,-0.6764406678917401
0.2736202776366082,0.6335373090933022,0.3040675043078401,-0.6567384368809892
