,qw,qx,qy,qz
0,-0.4771894302450796,0.049492681592793394,-0.8666575869208767,0.13691365586972656
0,-0.47778850147763696,0.06421553349588487,-0.8628072606346333,0.15217800139886528
0,-0.46453835388614456,0.08009381535636186,-0.8638693206033207,0.1775356173582348
0,-0.47429035897725436,0.06682551815501997,-0.8581608834790371,0.1847779845409593
0,-0.5107961539619313,0.04733175374463737,-0.8378097656742338,0.1868737293630153
0,-0.5738441591248564,0.041338731363158195,-0.7960860102506067,0.1877260094148981
0,-0.5910359968895704,0.02635686752494297,-0.7860268957632774,0.17928604254589908
0,-0.6046217792676929,0.017739074037012074,-0.7784614793427367,0.16767693480916473
0,-0.6230879625640101,0.018702619003095437,-0.7652909598583989,0.16044110978569842
0,-0.6379690323194053,0.01901161866919161,-0.7532677592884801,0.15881358560756553
0,-0.6493041777190495,0.018777481069774962,-0.7450908107283087,0.1512982973119497
0,-0.6653381576628669,0.006390712106653059,-0.7327675482938749,0.14260440008616834
0,-0.6956456878937263,-0.009087297768203582,-0.7054971958692371,0.13515992214698833
0,-0.7226519567083995,-0.012631141296168498,-0.6792108413086689,0.12762145894734073
0,-0.7469167190617623,0.0014725748022807142,-0.6536025935665071,0.1221347452308288
0,-0.7692362310937519,0.01351661306020502,-0.628595999065185,0.11384196020493767
0,-0.7838352649097909,0.017890907215906863,-0.6131591435220346,0.09653008669899049
0,-0.7914838211040247,0.02007268046752322,-0.6051665290336578,0.0832100989470395
0,-0.7990284964487293,0.021825343192565697,-0.5980461020432668,0.05846345942778389
0,-0.8020106271602843,0.01997694863046131,-0.5954804808567806,0.0422240732753321
0,-0.8106509812134423,0.011403885016328396,-0.5852000001299014,0.0159968094375517
0,-0.8172327805015897,0.006810997268198117,-0.5762294984652574,0.006614974552579299
0,-0.8267156041058682,-0.001466738181950359,-0.5626151198340156,-0.0018399840030703
0,-0.835059073608848,-0.006109779810930224,-0.5500787020029182,-0.007241255207449686
0,-0.8399193413561278,-0.010488706024211758,-0.5424985557360017,-0.010991091218742154
0,-0.8406941945369018,-0.006055430501994455,-0.5412954270912964,-0.013995129275451986
0,-0.8339289738251364,0.00045492613341936743,-0.5517036559351081,-0.013613804942192631
0,-0.8197883974420227,0.005516039608545586,-0.5724855205707498,-0.013299829446842973
0,-0.8016585682643922,0.012273697118543573,-0.5975429833311201,-0.011630965526217401
0,-0.7853093528234625,0.016555098163446216,-0.6188323651559463,-0.007851937868493789
0,-0.7731699122086654,0.016085117853985854,-0.6339916997042641,-0.002020035882481592
0,-0.768966030370962,0.011829794814142548,-0.6391680964246896,0.0039299622159472605
0,-0.7666457195498357,0.00971392039451307,-0.641932243319772,0.009109085186169682
0,-0.7634510662185989,0.009329656297691053,-0.6457163031557704,0.010289938867491619
0,-0.7586312974299645,0.012100474813081722,-0.6513444815772264,0.009082917368392125
0,-0.7522058490327665,0.01552897630889252,-0.658712281201509,0.006583477044602906
0,-0.7432348899750925,0.018697821671058358,-0.6687571735598009,0.004016540896835192
0,-0.7361550125695651,0.021515180654239897,-0.6764686470409949,0.001750440128893244
0,-0.7238923017320873,0.027282609246684634,-0.6893659944897376,-0.00318125240883717
0,-0.7143354368913651,0.03266306734676018,-0.6990156303193882,-0.005929266557698687
0,-0.7064128431865545,0.03768082866338975,-0.7067520684274493,-0.007909734878673195
0,-0.6950440120976256,0.04630541511503761,-0.7173994122122199,-0.01037849390910273
0,-0.6927432153864908,0.048773836531272007,-0.7193818492926944,-0.014754840366132546
0,-0.6935369459316688,0.0491714315282249,-0.7184892461187139,-0.019023095463169194
0,-0.6984251905386032,0.04779659418546178,-0.713590903959101,-0.02656615501383904
0,-0.7035813343953462,0.046000385575765475,-0.7084677622894091,-0.030507379664310528
0,-0.7094787933328847,0.04455162750635577,-0.7024743402524487,-0.03442085972685405
0,-0.7158503525963265,0.04322765875867615,-0.6959874723044349,-0.03593161005635882
0,-0.7221550727992024,0.04159478468594949,-0.6895731593878524,-0.03536640452694899
0,-0.7308651193747593,0.038605874037146916,-0.6805257107135548,-0.03507878032312553
0,-0.7344343842370635,0.03619347326842334,-0.6768421597440842,-0.03436362227787946
