qw,qx,qy,qz
0.4612225607051013,0.3022079184971629,0.7275084734357137,-0.4082591634899072
0.46075651019153785,0.30219333096223266,0.727831755554302,-0.40821999540052967
0.4615630978790348,0.3030490596472824,0.7270089984213486,-0.40814052768328957
0.4623865916507733,0.30236816584547893,0.7270834412673125,-0.4075804234500287
0.4629033346217955,0.30173148156746993,0.7274816660785576,-0.4067542763717275
0.46465445883187434,0.3007861491353123,0.7268143304745651,-0.4066507781780545
0.46495733143722756,0.29981171644450805,0.7274980525703122,-0.4058006876925834
0.477185412273,0.29908507374406446,0.7210990184642424,-0.40355719117277655
0.4787603095571854,0.3001863954220243,0.7191684260039642,-0.40431852422962383
0.4806907302684337,0.30084825073539845,0.7175591491052294,-0.40439537509574686
0.4832857835467814,0.3030373661470768,0.7142166741716942,-0.4055832201599816
0.4843238424785016,0.3052372183389239,0.7117326523344728,-0.4070593172358448
0.4854538556887785,0.3078608655470512,0.7090660556199047,-0.4083889937659308
0.48680109216881534,0.31023612606035295,0.7064661904570451,-0.4094920811095418
0.4878763365116525,0.3126443573420646,0.7037819770416646,-0.41100013976331246
0.4907147330438931,0.3147646847195406,0.7002984565378896,-0.41195183674516933
0.49391770751316305,0.3167706230378651,0.6964989494286278,-0.4130264931332642
0.495754426080182,0.31917233639575227,0.6931367670775804,-0.4146299444406137
0.49683781614245465,0.3211139505870886,0.6908335375624608,-0.4156766033445779
0.4978220984873449,0.32360598787598777,0.688093980941592,-0.41710789522666
0.4991917756655017,0.3259261115902353,0.6852953004052733,-0.41827035770424764
0.5011677511072649,0.32778463468103197,0.6823068557260227,-0.41933932935795265
0.5035758092888697,0.3291252634225532,0.6795263586628961,-0.419918912599135
0.5065638337763757,0.32975124555929913,0.6767394898617424,-0.420334225615212
0.5086331665785215,0.3304859910028865,0.6743941872842607,-0.42102706773359294
0.5108084664074093,0.3301210079711672,0.6733580021751153,-0.42033775900976195
0.5151829843617225,0.32879220944597465,0.6711336800235297,-0.4195971391345012
0.5187054938974114,0.3287693513933594,0.6689742317658164,-0.4187228217071148
0.522275987840944,0.3300118965714724,0.6654679431173526,-0.41889420780099856
0.5263691103916243,0.33089838584867376,0.6619013190354541,-0.4187224160794337
0.5311361267740543,0.3314944656776895,0.6577293521079618,-0.4188053646219922
0.5344093084381674,0.3324067577913466,0.6544455641604181,-0.41906257525581675
0.5373827900227218,0.33340302091354307,0.6513431600858655,-0.4193020992583719
