qw,qx,qy,qz
0.42627665900317513,-0.4970294864094774,0.3598703955107254,0.6646376441818322
0.443061287961775,-0.4912600505815446,0.36565839418318563,0.6547168827635694
0.45038064388788274,-0.48818916437903015,0.37526040747178396,0.6465355689969045
0.46256913804573485,-0.4775417870618988,0.3841696410014759,0.6406226042453943
0.48229258302953676,-0.46738752748111895,0.38796830438873087,0.6312078566522417
0.4888707621318765,-0.4671783616565223,0.3965302235144734,0.6208973652481443
0.4902237200518383,-0.46943841120912494,0.4063383213031954,0.6117168062269424
0.49623745791246454,-0.468006484552716,0.4112755443387854,0.6046244639526416
0.4999456333101757,-0.4657193279063569,0.4226689381332875,0.5954081290054897
0.5030424116656855,-0.46251598178325787,0.42767211959119117,0.5917126471396551
0.5095070131797089,-0.4586658326875584,0.4318823424827099,0.586093763571468
0.5069701274827064,-0.4612276221374416,0.44264245616384906,0.578202409558145
0.5066909786019494,-0.46254075297641933,0.4513334741507005,0.5706298267269815
0.49013010043572364,-0.47502064042489056,0.5050328730848741,0.528270454332657
0.49962410710555427,-0.468007925123836,0.4725584401811385,0.5550070758412264
0.49717908345257467,-0.46961110983837195,0.4793765846124777,0.5499785946915628
0.4970322026651311,-0.4704064264947983,0.48415235011400015,0.545227737101968
0.4945982530299523,-0.470875961232326,0.49181723130808097,0.5401520232505899
0.49167488427564426,-0.4736264664401002,0.5001476021570641,0.5327158290463458
0.4871312482722995,-0.47677518353286624,0.5099102919698444,0.5247666771691026
0.4820997761756947,-0.4780973938819592,0.5177207188702488,0.520545814532301
0.47950908269904186,-0.47785870271698194,0.523602037696001,0.5172649282208898
0.4778061318993722,-0.47719914081565923,0.5298619800127395,0.5130580497966439
0.43955509964150485,-0.48335421727611844,0.5990760162053768,0.4628908530399286
0.47207153785549905,-0.4772070339357176,0.5432973017980466,0.5042320415919455
0.4659114401335656,-0.47778028916855253,0.5522804288548034,0.4996387226172886
0.4594452482212736,-0.4790420726224027,0.561839622161931,0.4937256277665395
0.45661998474578647,-0.47893787655881753,0.569805805889905,0.48727614706883043
0.45278598489956107,-0.47986412247677046,0.5777311075781718,0.4805642966083023
0.4480638132836554,-0.4816619815692887,0.5850174454673531,0.47433652951813493
0.4440411616587131,-0.4834427108464819,0.5895433215412699,0.47069019971555864
0.4417914469241016,-0.4838262378667644,0.5940952186269072,0.4666726477747002
0.43955509964150485,-0.48335421727611844,0.5990760162053768,0.4628908530399286
0.43729242779218047,-0.4838297014200737,0.6039167396127598,0.45822344356752087
0.4354426748737428,-0.4846809892962931,0.6073474338973531,0.45453614823451277
0.43241812907277577,-0.48520101276684496,0.6123284275841859,0.45016489826674266
0.4272746343863957,-0.48594066416440657,0.6184058916273373,0.44595090640341273
0.42310404886812725,-0.486206525247831,0.6253193145737084,0.43995674044034744
0.4213668381386035,-0.48594723748166296,0.6293577438190386,0.4361354152049861
0.4194562544649199,-0.48389575278300706,0.6349224331994704,0.43217456524984366
0.41830656933420923,-0.4820692781322863,0.639764058470607,0.4281714313473968
0.4175991652243889,-0.48018448301142647,0.6443645453352285,0.4240614721875439
0.41610891329013516,-0.47821327872604746,0.651110447658802,0.4173974332457508
0.41592256062241156,-0.4765395260071242,0.6554815033354369,0.41262877081381194
0.4124155298350358,-0.4757306902670765,0.6613293496233243,0.40772200384047025
0.4114832067245674,-0.4749179685089516,0.6657085816583033,0.40245071509128627
0.4106012216054873,-0.4750204273242143,0.6683053909179534,0.3989111867456264
0.40836404100364754,-0.4747555925503989,0.6724644270154122,0.3945092289872627
0.40672742409918616,-0.47466432422204097,0.6747287622391207,0.39243812149654644
0.40553078914711627,-0.47465722730458615,0.6769299998294728,0.3898859717303377
0.40371425342486683,-0.47440318228947187,0.6804575514834302,0.3859196067115529
0.4028700772141575,-0.4738677122594402,0.6834110911208697,0.38222293585870226
0.4005432628860367,-0.47397650849843764,0.6863526118241909,0.3792511782319858
0.3985804305914555,-0.47473334247524335,0.6887577137130309,0.37599827884261916
0.39598325452696503,-0.47602189827634855,0.6911924712628807,0.3726303559361832
0.3931932024200229,-0.4766833602391742,0.6939300334774398,0.36963926777302203
0.3888614418142086,-0.47697145602072005,0.6978110439627496,0.36653070285484524
0.3860847009618382,-0.47864377081149284,0.7006643816209932,0.3618123390298269
0.3839300586090629,-0.4785227310663234,0.7030016507580706,0.3597254299888964
0.3820912961085767,-0.47527265563699095,0.7079379634561929,0.35629479948397863
0.3827229672577083,-0.4747711488469976,0.7091266869375146,0.3539135889295317
0.3821541810611887,-0.47362686373867713,0.7110698440873762,0.35215827786958454
0.3813257450166728,-0.47360069266100857,0.7111715415781812,0.3528853901025173
0.3806698351192541,-0.4732132596058035,0.7118741584536301,0.35269656943251687
0.38211909744450706,-0.47312524851595894,0.7119621661493039,0.3510660458615995
0.38183855580818,-0.47293961308776855,0.7111259339358981,0.3533091362454585
0.3782198958350384,-0.47282967417677557,0.7147389200448865,0.3500429770549414
0.37954704194156236,-0.468202528948061,0.723919394725205,0.3356652272439657
0.3787577259912232,-0.4724484565491284,0.7153417167830182,0.34874241086542385
0.3713264315324253,-0.4552859465165368,0.7285961282354839,0.35210661747572797
0.3865555968361728,-0.42750968263517475,0.718059210927895,0.3901297366382253
0.42172090429252096,-0.3699226199225252,0.6977029063372082,0.44555514657667955
0.4407667583219175,-0.32429453764901633,0.6672804009162616,0.505266844511326
0.48121456019791004,-0.2838779835795657,0.612396298712282,0.5593001080062736
0.5866699166376707,-0.18864488904899931,0.4911101134900634,0.6156641707747954
0.6725869115691839,-0.1160411244408992,0.3357938137258993,0.6491562358074785
0.7094597160543074,-0.06971499799966158,0.22511449965493674,0.6641763262832817
0.7402446713988621,-0.03850475756433572,0.1485893543483005,0.6545810980198387
0.7832754335955656,-0.07352894671476534,0.11876267370350406,0.6057792638044742
0.8288877994950336,-0.13546117046758227,0.07194022499621518,0.5379775935588097
0.8432209960374106,-0.15985092680373486,0.02583396968847392,0.5125998820247611
0.8514011889904611,-0.20106752062691594,0.006611815271280503,0.4844008169206492
0.8448417654235186,-0.2347426207282347,-0.009051908763302528,0.48068321830229677
0.82777312238114,-0.22875511209493526,-0.0723064653634757,0.5071829370359893
0.8344564120386102,-0.1964529052375466,-0.059069947510413064,0.5114679791858858
0.8263020137846534,-0.22655747062732023,-0.06809368019442712,0.5111359361617579
0.8417934769080087,-0.1447657147645921,-0.04930528934034271,0.5176829324083301
0.8420757747341664,-0.08478577997326958,-0.04020234564697501,0.5311341944599869
0.8318759130357198,-0.1122284277710224,-0.031521007958109803,0.542580566707228
0.7849335967573288,-0.07996692361055031,-0.011225532864980283,0.6142951466695508
0.7903893572212758,-0.04147581509957461,0.016657654222716586,0.6109721297317585
0.7950913477255344,-0.06023009048880157,0.0010755092422671342,0.6034906198538418
0.7947333133105157,-0.040202059041664635,0.01359590462498735,0.6054732913520866
0.792963499606071,-0.02239002204195917,0.023072276332685472,0.6084202867017842
0.7889724672190479,-0.025719845310028435,0.019338595984433264,0.6135853275892992
0.7845600623922242,-0.03799762999136435,0.00788977526793285,0.6188371676461994
0.7858256425437891,-0.03543576707099668,0.010943971384421526,0.617335075484188
0.782254398702933,-0.03082187730497561,0.012191057641238038,0.6220767201100664
0.7787444664611223,-0.04183122832471469,0.001105082542953125,0.6259440734487394
0.7749712170625078,-0.031163224532264597,0.006632419718855086,0.6311929001264829
0.7743471807839793,-0.02884961683347451,0.008092344505387126,0.6320511507630306
0.7811844171941069,-0.01987586875049345,0.011729385578260068,0.6238736071420822
0.7870206971300423,-0.01582328166935064,0.012888229163138965,0.6165889551355854
0.7894078983985728,-0.013514319225633727,0.013506147405009888,0.6135716071528166
0.7917941780228783,-0.012203037606385901,0.01382469160854094,0.6105095768488652
0.7925701592244634,-0.011420773160091038,0.013999677636745521,0.6095130168203151
0.7949214248107785,-0.010230601023442955,0.014368869127126978,0.6064559330895433
0.7951474481556078,-0.010240579956232716,0.014320069330211608,0.6061605412992196
0.7954739019997736,-0.010223180936605009,0.014319132069899864,0.6057323833720274
0.7958284795655586,-0.010160908021039984,0.014354528264480488,0.6052666640241005
0.7962955779588358,-0.010137918054535714,0.014328800582976845,0.604653008439201
0.7952816821282856,-0.010233130250745322,0.014271997552283857,0.6059856757402301
0.7947733873363938,-0.01021722345448812,0.014214105937222842,0.6066537977455685
0.7948968663082527,-0.010238219970930178,0.014250977528813148,0.6064907752180736
0.7946249364200164,-0.010170090682435358,0.014287368710926424,0.6068473043281267
0.7945804828619664,-0.010166182452366373,0.01428349228367431,0.6069056655176088
0.7949817643821697,-0.010128769891149286,0.014310810100430447,0.6063799164175658
0.7952042682751943,-0.010120435961390008,0.014254571925776737,0.6060895607681073
0.7958734607358866,-0.010126069770213924,0.014259055831229814,0.6052103572594355
0.795981329882122,-0.010098769628067774,0.014267085765725565,0.6050687461725661
0.7966112951925246,-0.010082132886030156,0.01428933657737214,0.6042388681873547
0.7964629464578757,-0.01008210617371677,0.014309201148464564,0.6044339275861619
0.7960745440349024,-0.010100305959888043,0.014281808695681275,0.6049457282265237
